NN_bg_geo_id,NN_Score,kNN_bg_geo_id,kNN_Score,DT_bg_geo_id,DT_Score
530530701003.00,5,530330085003.00,3,530530723071.00,3
530530701004.00,5,530330085002.00,4,530530630002.00,3
530530702031.00,5,530330085001.00,3,530530630001.00,3
530530702032.00,4,530530615003.00,3,530330295021.00,3
530530702033.00,4,530330042005.00,3,530330210002.00,3
530530702041.00,5,530330042004.00,4,530330210001.00,3
530530702042.00,4,530330042003.00,4,530330046003.00,3
530530702051.00,4,530330115002.00,3,530330046002.00,3
530530702052.00,4,530330109001.00,3,530330046001.00,3
530530702061.00,4,530530717071.00,3,530330323213.00,4
530530702062.00,4,530670116242.00,4,530330323214.00,4
530530702063.00,4,530670116241.00,4,530530730015.00,2
530530702071.00,4,530330278003.00,4,530670106003.00,2
530530702072.00,5,530330278002.00,4,530330243001.00,3
530530702073.00,5,530330278001.00,3,530330035003.00,3
530530702074.00,5,530330308013.00,4,530330035002.00,3
530530703071.00,5,530330308012.00,4,530330035001.00,3
530530703072.00,4,530330308011.00,3,530330239004.00,3
530530703073.00,4,530530719014.00,3,530330099004.00,3
530530703081.00,5,530330303113.00,3,530330099003.00,3
530530703082.00,5,530330101005.00,4,530330099002.00,3
530530703091.00,5,530330101004.00,3,530330084003.00,3
530530703092.00,4,530530629002.00,3,530330295032.00,3
530530703093.00,4,530330319041.00,4,530330108002.00,3
530530703101.00,5,530530629005.00,3,530330323241.00,4
530530703102.00,4,530330321023.00,4,530330323242.00,4
530530703103.00,5,530670119002.00,4,530330323243.00,4
530530703104.00,5,530330230004.00,3,530330323244.00,4
530530703111.00,5,530330230003.00,3,530530713101.00,4
530530703112.00,5,530330230002.00,4,530330213003.00,3
530530703113.00,5,530330230001.00,3,530530711002.00,2
530530703121.00,4,530330015002.00,3,530530711001.00,2
530530703122.00,4,530330015001.00,4,530530723083.00,3
530530703123.00,5,530670124112.00,4,530670120001.00,3
530530703131.00,4,530530704011.00,4,530330317042.00,1
530530703132.00,4,530330105005.00,4,530330063004.00,3
530530703133.00,5,530330105004.00,3,530330063003.00,3
530530703134.00,5,530330105003.00,3,530330063002.00,3
530530703135.00,4,530330298026.00,4,530330063001.00,3
530530703141.00,4,530330105001.00,3,530670102001.00,2
530530703142.00,4,530530611005.00,4,530530719025.00,4
530530703151.00,4,530530611004.00,3,530330087001.00,3
530530703152.00,5,530330219061.00,3,530330320082.00,1
530530703153.00,5,530330201003.00,3,530330295024.00,4
530530703154.00,4,530330201002.00,3,530330295023.00,3
530530703161.00,5,530330201001.00,4,530330295022.00,3
530530703162.00,4,530530609032.00,4,530530723052.00,3
530530704011.00,3,530530703093.00,3,530530723054.00,3
530530704012.00,4,530330021003.00,3,530330323231.00,4
530530704031.00,5,530330021002.00,3,530330323232.00,4
530530704032.00,4,530330021001.00,3,530330119005.00,3
530530704033.00,4,530330322034.00,4,530330119004.00,3
530530704041.00,5,530330322033.00,4,530330119003.00,3
530530704042.00,4,530330322032.00,4,530330119002.00,3
530530707031.00,5,530330322031.00,4,530330215002.00,3
530530707032.00,4,530530731083.00,3,530330215001.00,3
530530707033.00,4,530530723103.00,3,530530730013.00,3
530530707034.00,5,530530731081.00,3,530330315013.00,4
530530707035.00,5,530670121004.00,4,530330086003.00,3
530530711001.00,4,530530731182.00,4,530330315011.00,3
530530711002.00,4,530670116223.00,3,530670112002.00,2
530530712051.00,4,530670116222.00,4,530670112001.00,2
530530712052.00,4,530670116221.00,4,530530608007.00,3
530530712061.00,4,530330318003.00,3,530530608006.00,3
530530712062.00,4,530330318002.00,4,530530608005.00,3
530530712063.00,4,530330059005.00,4,530530608004.00,3
530530712064.00,4,530330059004.00,3,530530608003.00,3
530530712072.00,5,530330301007.00,3,530530608002.00,3
530530712073.00,4,530330059002.00,3,530330066001.00,3
530530712081.00,4,530330059001.00,3,530330215004.00,3
530530712082.00,4,530330298013.00,3,530330323261.00,4
530530712083.00,4,530330298012.00,4,530330323262.00,4
530530712091.00,4,530330298011.00,3,530330323263.00,4
530530712092.00,5,530670122122.00,3,530530605005.00,3
530530712093.00,4,530670122121.00,4,530530635014.00,3
530530712101.00,5,530330235003.00,4,530530635013.00,3
530530712102.00,4,530330235002.00,4,530330250035.00,3
530530713041.00,4,530330235001.00,4,530530635011.00,3
530530713042.00,4,530330101001.00,3,530330056005.00,3
530530713043.00,4,530670122123.00,4,530330056004.00,3
530530713051.00,4,530330281002.00,3,530330056003.00,3
530530713052.00,4,530330281001.00,4,530670123103.00,2
530530713061.00,5,530330322112.00,3,530330315023.00,2
530530713062.00,4,530330305032.00,4,530330315022.00,2
530530713063.00,4,530670116232.00,3,530330089001.00,3
530530713064.00,4,530670111001.00,4,530530717032.00,3
530530713072.00,4,530670122124.00,4,530530717031.00,3
530530713073.00,4,530670111002.00,4,530670126203.00,4
530530713091.00,4,530670126102.00,4,530330215003.00,3
530530713092.00,5,530330241004.00,3,530330211003.00,3
530530713093.00,5,530330241003.00,4,530330211002.00,3
530530713101.00,4,530330241002.00,3,530330211001.00,3
530530713102.00,4,530330241001.00,4,530530731191.00,3
530530714031.00,4,530330298023.00,3,530330323251.00,4
530530714032.00,5,530330298022.00,4,530330323252.00,4
530530714033.00,4,530330298021.00,3,530330320103.00,1
530530714061.00,3,530330228033.00,4,530530721082.00,3
530530714062.00,4,530330228032.00,3,530330088002.00,3
530530714064.00,5,530330228031.00,3,530330320104.00,1
